"Team Delta TUF DDR4 RGB PC21000 2666Mhz Dual Channel 16GB (2x8GB) - Black Heatspreader","1200000"
"Team Delta DDR4 RGB PC24000 3000Mhz Dual Channel 16GB (2X8GB) - White Heatspreader","1255000"
"Team Delta DDR4 RGB PC24000 3000Mhz Dual Channel 16GB (2X8GB) - Black Heatspreader","1255000"
"Team Delta TUF DDR4 RGB PC25600 3200Mhz Dual Channel 16GB (2x8GB) - Black Heatspreader","1300000"
"Team T-Force Vulcan TUF Yellow DDR4 PC28800 Dual Channel 16GB (2x8GB)","1385000"
"Team T-Force Xcalibur RGB Phantom Gaming Edition DDR4 PC25600 Dual Channel 16GB (2x8GB)","1510000"
"Team T-Force Night Hawk DDR4 RGB PC25600 3200Mhz Dual Channel 16GB (2x8GB) - Black Heatspreader","1575000"
"Team T-Force Night Hawk DDR4 RGB PC25600 3200Mhz Dual Channel 16GB (2x8GB) - White Heatspreader","1575000"
"Team Elite Plus Black DDR4 PC19200 2400Mhz Dual Channel 32GB (2X16GB)","1930000"
"Team Elite Plus Red DDR4 PC19200 2400Mhz Dual Channel 32GB (2X16GB) - For AMD Ryzen","1950000"
"Team T-Force Night Hawk DDR4 RGB PC28800 3600Mhz Dual Channel 16GB (2x8GB) - Black Heatspreader","1975000"
"Team EXtreme DDR4 PC28800 3600Mhz Dual Channel 16GB (2x8GB)","1975000"
"Team T-Force Xcalibur RGB DDR4 PC28800 Dual Channel 16GB (2x8GB)","2000000"
"Team Elite Plus Black DDR4 PC21000 2666Mhz Dual Channel 32GB (2x16GB)","2125000"
"Team Elite Plus Red DDR4 PC21000 2666Mhz Dual Channel 32GB (2X16GB) - For AMD Ryzen","2125000"
"Team Delta TUF DDR4 RGB PC21000 2666Mhz Dual Channel 32GB (2x16GB) - Black Heatspreader","2250000"
"Team T-Force Xcalibur RGB DDR4 PC32000 Dual Channel 16GB (2x8GB)","2290000"
"Team Delta DDR4 RGB PC24000 3000Mhz Dual Channel 32GB (2x16GB) - White Heatspreader","2295000"
"Team Delta DDR4 RGB PC24000 3000Mhz Dual Channel 32GB (2x16GB) - Black Heatspreader","2295000"
"Team T-Force Xcalibur RGB DDR4 PC32000 Dual Channel 16GB (2x8GB)","2310000"
"Team T-Force Night Hawk DDR4 RGB PC32000 4000Mhz Dual Channel 16GB (2x8GB) - Black Heatspreader","2325000"
"Team EXtreme DDR4 PC33000 4133Mhz Dual Channel 16GB (2x8GB)","2330000"
"Team T-Force Vulcan TUF Yellow DDR4 PC25600 Dual Channel 32GB (2x16GB)","2400000"
"Team T-Force Vulcan TUF Yellow DDR4 PC28800 Dual Channel 32GB (2x16GB)","2625000"
"Team Delta TUF DDR4 RGB PC25600 3200Mhz Dual Channel 32GB (2x16GB) - Black Heatspreader","2800000"
"Team T-Force Night Hawk DDR4 RGB PC25600 3200Mhz Dual Channel 32GB (2x16GB) - White Heatspreader","2800000"
"Team T-Force Night Hawk DDR4 RGB PC25600 3200Mhz Dual Channel 32GB (2x16GB) - Black Heatspreader","2800000"
"VenomRX DDR3 PC12800 2GB","140000"
"VenomRX DDR2 PC6400 2GB","144000"
"VenomRX DDR3 PC12800 2GB With Heatsink","162000"
"VenomRX DDR3 PC12800 4GB","223000"
"VenomRX DDR3 PC12800 4GB With Heatsink","244000"
"VenomRX DDR4 PC19200 4GB","273000"
"VenomRX DDR4 PC19200 4GB With Heatsink","294000"
"VenomRX DDR3 PC12800 8GB","380000"
"VenomRX DDR3 PC12800 8GB With Heatsink","402000"
"VenomRX DDR4 PC19200 8GB","480000"
"VenomRX DDR4 PC19200 8GB With Heatsink","502000"
"Visipro DDR3 PC12800 2GB","225000"
"Visipro DDR3 PC12800 4GB","295000"
"Visipro DDR4 PC19200 4GB","370000"
"Visipro DDR3 PC12800 8GB","535000"
"Visipro DDR4 PC19200 8GB","600000"
